portal_id	gwas_source_category	legacy_phenotype_id	phenotype_name	legacy_trait_group	trait_group	trait_type	pigean_id
PORTAL:0004614	gcat_trait	gcat_trait_kallikrein11_measurement	kallikrein-11 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004615	gcat_trait	gcat_trait_kallikrein12_measurement	kallikrein-12 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004616	gcat_trait	gcat_trait_kallikrein13_measurement	kallikrein-13 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004617	gcat_trait	gcat_trait_kallikrein14_measurement	kallikrein-14 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004618	gcat_trait	gcat_trait_kallikrein6_measurement	kallikrein‐6 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004619	gcat_trait	gcat_trait_kallikrein7_measurement	kallikrein-7 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004620	gcat_trait	gcat_trait_kallikrein8_measurement	kallikrein-8 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004621	gcat_trait	gcat_trait_kallistatin_measurement	kallistatin measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004622	gcat_trait	gcat_trait_keratin_type_I_cytoskeletal_18_measurement	keratin, type I cytoskeletal 18 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004623	gcat_trait	gcat_trait_kininogen1_measurement	kininogen-1 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004624	gcat_trait	gcat_trait_kynureninase_measurement	kynureninase measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004625	gcat_trait	gcat_trait_lactadherin_measurement	lactadherin measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004626	gcat_trait	gcat_trait_lactoperoxidase_measurement	lactoperoxidase measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004627	gcat_trait	gcat_trait_lactotransferrin_measurement	lactotransferrin measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004628	gcat_trait	gcat_trait_laminin_subunit_alpha4_measurement	laminin subunit alpha-4 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004629	gcat_trait	gcat_trait_layilin_measurement	layilin measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004630	gcat_trait	gcat_trait_legumain_measurement	legumain measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004631	gcat_trait	gcat_trait_leucine_measurement	leucine measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004632	gcat_trait	gcat_trait_leucinerich_repeat_and_calponin_homology_domaincontaining_protein_4_measurement	leucine-rich repeat and calponin homology domain-containing protein 4 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004633	gcat_trait	gcat_trait_leucinerich_repeat_neuronal_protein_1_measurement	leucine-rich repeat neuronal protein 1 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004634	gcat_trait	gcat_trait_leucinerich_repeat_serinethreonineprotein_kinase_2_measurement	leucine-rich repeat serine/threonine-protein kinase 2 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004635	gcat_trait	gcat_trait_leucinerich_repeat_transmembrane_protein_FLRT2_measurement	leucine-rich repeat transmembrane protein FLRT2 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004636	gcat_trait	gcat_trait_leucinerich_repeat_transmembrane_protein_FLRT3_measurement	leucine-rich repeat transmembrane protein FLRT3 measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004637	gcat_trait	gcat_trait_leucylglycine_measurement	leucylglycine measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004638	gcat_trait	gcat_trait_leukemia_inhibitory_factor_receptor_measurement	leukemia inhibitory factor receptor measurement	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004639	gcat_trait	gcat_trait_level_of_17betahydroxysteroid_dehydrogenase_14_in_blood_serum	level of 17-beta-hydroxysteroid dehydrogenase 14 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004640	gcat_trait	gcat_trait_level_of_2iminobutanoate2iminopropanoate_deaminase_in_blood_serum	level of 2-iminobutanoate/2-iminopropanoate deaminase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004641	gcat_trait	gcat_trait_level_of_56dihydroxyindole2carboxylic_acid_oxidase_in_blood_serum	level of 5,6-dihydroxyindole-2-carboxylic acid oxidase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004642	gcat_trait	gcat_trait_level_of_6pyruvoyl_tetrahydrobiopterin_synthase_in_blood_serum	level of 6-pyruvoyl tetrahydrobiopterin synthase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004643	gcat_trait	gcat_trait_level_of_ADPribosylation_factor_6_in_blood_serum	level of ADP-ribosylation factor 6 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004644	gcat_trait	gcat_trait_level_of_ADPsugar_pyrophosphatase_in_blood_serum	level of ADP-sugar pyrophosphatase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004645	gcat_trait	gcat_trait_level_of_ATPase_inhibitor_mitochondrial_in_blood_serum	level of ATPase inhibitor, mitochondrial in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004646	gcat_trait	gcat_trait_level_of_BAG_family_molecular_chaperone_regulator_3_in_blood_serum	level of BAG family molecular chaperone regulator 3 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004647	gcat_trait	gcat_trait_level_of_BPI_foldcontaining_family_A_member_2_in_blood_serum	level of BPI fold-containing family A member 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004648	gcat_trait	gcat_trait_level_of_BPI_foldcontaining_family_B_member_1_in_blood_serum	level of BPI fold-containing family B member 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004649	gcat_trait	gcat_trait_level_of_BTBPOZ_domaincontaining_protein_KCTD5_in_blood_serum	level of BTB/POZ domain-containing protein KCTD5 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004650	gcat_trait	gcat_trait_level_of_BolAlike_protein_1_in_blood_serum	level of BolA-like protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004651	gcat_trait	gcat_trait_level_of_CCN_family_member_1_in_blood_serum	level of CCN family member 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004652	gcat_trait	gcat_trait_level_of_CMPNacetylneuraminatebetagalactosamidealpha23sialyltransferase_1_in_blood_serum	level of CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004653	gcat_trait	gcat_trait_level_of_CMRF35like_molecule_2_in_blood_serum	level of CMRF35-like molecule 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004654	gcat_trait	gcat_trait_level_of_CMRF35like_molecule_8_in_blood_serum	level of CMRF35-like molecule 8 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004655	gcat_trait	gcat_trait_level_of_CUB_domaincontaining_protein_1_in_blood_serum	level of CUB domain-containing protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004656	gcat_trait	gcat_trait_level_of_Ctype_lectin_domain_family_4_member_A_in_blood_serum	level of C-type lectin domain family 4 member A in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004657	gcat_trait	gcat_trait_level_of_Ctype_lectin_domain_family_4_member_G_in_blood_serum	level of C-type lectin domain family 4 member G in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004658	gcat_trait	gcat_trait_level_of_Ctype_lectin_domain_family_5_member_A_in_blood_serum	level of C-type lectin domain family 5 member A in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004659	gcat_trait	gcat_trait_level_of_Ctype_lectin_domain_family_6_member_A_in_blood_serum	level of C-type lectin domain family 6 member A in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004660	gcat_trait	gcat_trait_level_of_Ctype_lectin_domain_family_7_member_A_in_blood_serum	level of C-type lectin domain family 7 member A in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004661	gcat_trait	gcat_trait_level_of_DNA_fragmentation_factor_subunit_alpha_in_blood_serum	level of DNA fragmentation factor subunit alpha in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004662	gcat_trait	gcat_trait_level_of_DaminoacyltRNA_deacylase_1_in_blood_serum	level of D-aminoacyl-tRNA deacylase 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004663	gcat_trait	gcat_trait_level_of_E3_ubiquitin_ligase_TRIM40_in_blood_serum	level of E3 ubiquitin ligase TRIM40 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004664	gcat_trait	gcat_trait_level_of_E3_ubiquitinprotein_ligase_RNF149_in_blood_serum	level of E3 ubiquitin-protein ligase RNF149 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004665	gcat_trait	gcat_trait_level_of_E3_ubiquitinprotein_ligase_TRIM21_in_blood_serum	level of E3 ubiquitin-protein ligase TRIM21 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004666	gcat_trait	gcat_trait_level_of_EFhand_domaincontaining_protein_D1_in_blood_serum	level of EF-hand domain-containing protein D1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004667	gcat_trait	gcat_trait_level_of_EGFlike_repeat_and_discoidin_Ilike_domaincontaining_protein_3_in_blood_serum	level of EGF-like repeat and discoidin I-like domain-containing protein 3 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004668	gcat_trait	gcat_trait_level_of_Fc_receptorlike_B_in_blood_serum	level of Fc receptor-like B in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004669	gcat_trait	gcat_trait_level_of_Fc_receptorlike_protein_1_in_blood_serum	level of Fc receptor-like protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004670	gcat_trait	gcat_trait_level_of_Friend_leukemia_integration_1_transcription_factor_in_blood_serum	level of Friend leukemia integration 1 transcription factor in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004671	gcat_trait	gcat_trait_level_of_GDNF_family_receptor_alphalike_in_blood_serum	level of GDNF family receptor alpha-like in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004672	gcat_trait	gcat_trait_level_of_GMP_reductase_2_in_blood_serum	level of GMP reductase 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004673	gcat_trait	gcat_trait_level_of_GTPase_IMAP_family_member_7_in_blood_serum	level of GTPase IMAP family member 7 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004674	gcat_trait	gcat_trait_level_of_Kazaltype_serine_protease_inhibitor_domaincontaining_protein_1_in_blood_serum	level of Kazal-type serine protease inhibitor domain-containing protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004675	gcat_trait	gcat_trait_level_of_Lxylulose_reductase_in_blood_serum	level of L-xylulose reductase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004676	gcat_trait	gcat_trait_level_of_Ly6PLAUR_domaincontaining_protein_8_in_blood_serum	level of Ly6/PLAUR domain-containing protein 8 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004677	gcat_trait	gcat_trait_level_of_MAM_domaincontaining_glycosylphosphatidylinositol_anchor_protein_1_in_blood_serum	level of MAM domain-containing glycosylphosphatidylinositol anchor protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004678	gcat_trait	gcat_trait_level_of_MAM_domaincontaining_protein_2_in_blood_serum	level of MAM domain-containing protein 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004679	gcat_trait	gcat_trait_level_of_MANSC_domaincontaining_protein_1_in_blood_serum	level of MANSC domain-containing protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004680	gcat_trait	gcat_trait_level_of_MANSC_domaincontaining_protein_4_in_blood_serum	level of MANSC domain-containing protein 4 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004681	gcat_trait	gcat_trait_level_of_Mth938_domaincontaining_protein_in_blood_serum	level of Mth938 domain-containing protein in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004682	gcat_trait	gcat_trait_level_of_NEDD4like_E3_ubiquitinprotein_ligase_WWP2_in_blood_serum	level of NEDD4-like E3 ubiquitin-protein ligase WWP2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004683	gcat_trait	gcat_trait_level_of_NHL_repeatcontaining_protein_3_in_blood_serum	level of NHL repeat-containing protein 3 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004684	gcat_trait	gcat_trait_level_of_NaH_exchange_regulatory_cofactor_NHERF3_in_blood_serum	level of Na(+)/H(+) exchange regulatory cofactor NHE-RF3 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004685	gcat_trait	gcat_trait_level_of_Nacetylglucosamine1phosphodiester_alphaNacetylglucosaminidase_in_blood_serum	level of N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004686	gcat_trait	gcat_trait_level_of_NacetylmuramoylLalanine_amidase_in_blood_serum	level of N-acetylmuramoyl-L-alanine amidase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004687	gcat_trait	gcat_trait_level_of_Nacetylneuraminate_lyase_in_blood_serum	level of N-acetylneuraminate lyase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004688	gcat_trait	gcat_trait_level_of_NacylaromaticLamino_acid_amidohydrolase_carboxylateforming_in_blood_serum	level of N-acyl-aromatic-L-amino acid amidohydrolase, carboxylate-forming in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004689	gcat_trait	gcat_trait_level_of_Nalphaacetyltransferase_80_in_blood_serum	level of N-alpha-acetyltransferase 80 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004690	gcat_trait	gcat_trait_level_of_Nmycinteractor_in_blood_serum	level of N-myc-interactor in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004691	gcat_trait	gcat_trait_level_of_Nsulphoglucosamine_sulphohydrolase_in_blood_serum	level of N-sulphoglucosamine sulphohydrolase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004692	gcat_trait	gcat_trait_level_of_PC4_and_SFRS1interacting_protein_in_blood_serum	level of PC4 and SFRS1-interacting protein in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004693	gcat_trait	gcat_trait_level_of_PDZ_domaincontaining_protein_GIPC2_in_blood_serum	level of PDZ domain-containing protein GIPC2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004694	gcat_trait	gcat_trait_level_of_RNAbinding_protein_with_multiple_splicing_2_in_blood_serum	level of RNA-binding protein with multiple splicing 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004695	gcat_trait	gcat_trait_level_of_RWD_domaincontaining_protein_1_in_blood_serum	level of RWD domain-containing protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004696	gcat_trait	gcat_trait_level_of_Rasrelated_protein_Rab6A_in_blood_serum	level of Ras-related protein Rab-6A in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004697	gcat_trait	gcat_trait_level_of_Rspondin1_in_blood_serum	level of R-spondin-1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004698	gcat_trait	gcat_trait_level_of_SLIT_and_NTRKlike_protein_2_in_blood_serum	level of SLIT and NTRK-like protein 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004699	gcat_trait	gcat_trait_level_of_SLIT_and_NTRKlike_protein_6_in_blood_serum	level of SLIT and NTRK-like protein 6 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004700	gcat_trait	gcat_trait_level_of_SPARCrelated_modular_calciumbinding_protein_2_in_blood_serum	level of SPARC-related modular calcium-binding protein 2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004701	gcat_trait	gcat_trait_level_of_TP53regulated_inhibitor_of_apoptosis_1_in_blood_serum	level of TP53-regulated inhibitor of apoptosis 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004702	gcat_trait	gcat_trait_level_of_Tcell_leukemialymphoma_protein_1A_in_blood_serum	level of T-cell leukemia/lymphoma protein 1A in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004703	gcat_trait	gcat_trait_level_of_Thy1_membrane_glycoprotein_in_blood_serum	level of Thy-1 membrane glycoprotein in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004704	gcat_trait	gcat_trait_level_of_U8_snoRNAdecapping_enzyme_in_blood_serum	level of U8 snoRNA-decapping enzyme in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004705	gcat_trait	gcat_trait_level_of_UDPglucuronic_acid_decarboxylase_1_in_blood_serum	level of UDP-glucuronic acid decarboxylase 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004706	gcat_trait	gcat_trait_level_of_Vset_and_transmembrane_domaincontaining_protein_1_in_blood_serum	level of V-set and transmembrane domain-containing protein 1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004707	gcat_trait	gcat_trait_level_of_acetylcholinesterase_in_blood_serum	level of acetylcholinesterase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004708	gcat_trait	gcat_trait_level_of_adenine_phosphoribosyltransferase_in_blood_serum	level of adenine phosphoribosyltransferase in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004709	gcat_trait	gcat_trait_level_of_adhesion_G_proteincoupled_receptor_B3_in_blood_serum	level of adhesion G protein-coupled receptor B3 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004710	gcat_trait	gcat_trait_level_of_adhesion_G_proteincoupled_receptor_F5_in_blood_serum	level of adhesion G protein-coupled receptor F5 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004711	gcat_trait	gcat_trait_level_of_adhesion_Gprotein_coupled_receptor_D1_in_blood_serum	level of adhesion G-protein coupled receptor D1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004712	gcat_trait	gcat_trait_level_of_adhesion_Gprotein_coupled_receptor_G1_in_blood_serum	level of adhesion G-protein coupled receptor G1 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004713	gcat_trait	gcat_trait_level_of_adhesion_Gprotein_coupled_receptor_G2_in_blood_serum	level of adhesion G-protein coupled receptor G2 in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
PORTAL:0004714	gcat_trait	gcat_trait_level_of_advanced_glycosylation_end_productspecific_receptor_in_blood_serum	level of advanced glycosylation end product-specific receptor in blood serum	PROTEIN_BIOLOGY	protein_biology	measurement	
